location,month,year,water_usage
143330,11,2012,7480
143332,11,2012,5236
143554,11,2012,4488
143782,11,2012,5236
143786,11,2012,3740
143788,11,2012,748
143790,11,2012,2244
143792,11,2012,1496
143794,11,2012,1496
143796,11,2012,3740
143798,11,2012,7480
143800,11,2012,4488
143814,11,2012,2244
143862,11,2012,2992
143992,11,2012,1496
143994,11,2012,2244
143996,11,2012,2244
143998,11,2012,1496
144000,11,2012,2244
144002,11,2012,2244
144004,11,2012,2244
144006,11,2012,748
144012,11,2012,5236
144014,11,2012,2244
144016,11,2012,748
144018,11,2012,2244
144020,11,2012,748
144022,11,2012,1496
144024,11,2012,748
144026,11,2012,2244
144154,11,2012,3740
144156,11,2012,5236
144158,11,2012,4488
144160,11,2012,3740
144162,11,2012,4488
144164,11,2012,3740
144166,11,2012,4488
144168,11,2012,3740
144170,11,2012,8976
144172,11,2012,7480
144174,11,2012,5236
144176,11,2012,5236
144178,11,2012,2992
144180,11,2012,3740
144182,11,2012,3740
144184,11,2012,5236
144186,11,2012,4488
144188,11,2012,3740
144190,11,2012,3740
144192,11,2012,4488
144194,11,2012,5236
144196,11,2012,5236
144198,11,2012,5236
144200,11,2012,4488
144202,11,2012,4488
144204,11,2012,7480
144206,11,2012,4488
144208,11,2012,5236
144210,11,2012,5236
144212,11,2012,8976
144214,11,2012,2992
144216,11,2012,4488
144218,11,2012,4488
144220,11,2012,7480
144222,11,2012,5236
144224,11,2012,3740
144230,11,2012,2992
144234,11,2012,748
144236,11,2012,11968
144238,11,2012,1496
144240,11,2012,2992
144250,11,2012,2992
144252,11,2012,3740
144254,11,2012,2992
144256,11,2012,2992
144290,11,2012,7480
144292,11,2012,5984
144298,11,2012,4488
144300,11,2012,9724
144302,11,2012,8976
144308,11,2012,4488
144318,11,2012,7480
144320,11,2012,1496
144322,11,2012,4488
144324,11,2012,12716
144326,11,2012,3740
144346,11,2012,8228
144348,11,2012,3740
144350,11,2012,4488
144352,11,2012,2244
144354,11,2012,6732
144356,11,2012,3740
144358,11,2012,3740
144360,11,2012,3740
144362,11,2012,748
144364,11,2012,4488
144376,11,2012,2244
144378,11,2012,4488
144794,11,2012,6732
144796,11,2012,5984
144798,11,2012,2992
144800,11,2012,1496
144802,11,2012,3740
144804,11,2012,2244
144808,11,2012,4488
144810,11,2012,5984
144814,11,2012,10472
144816,11,2012,0
144818,11,2012,0
144820,11,2012,5236
144822,11,2012,5236
144824,11,2012,2992
144828,11,2012,3740
144832,11,2012,748
144836,11,2012,748
144838,11,2012,7480
144840,11,2012,7480
144846,11,2012,5984
144850,11,2012,5984
144854,11,2012,8228
144856,11,2012,3740
144858,11,2012,5236
144862,11,2012,6732
144864,11,2012,4488
144868,11,2012,8228
144872,11,2012,5236
144876,11,2012,5984
144878,11,2012,5236
144880,11,2012,1496
144882,11,2012,5984
144884,11,2012,2992
144886,11,2012,748
144888,11,2012,5236
144890,11,2012,2244
144892,11,2012,7480
144896,11,2012,3740
144900,11,2012,5984
144902,11,2012,5236
144904,11,2012,2992
144906,11,2012,2244
144910,11,2012,4488
144912,11,2012,5984
144914,11,2012,4488
144916,11,2012,4488
144918,11,2012,2992
144920,11,2012,0
144922,11,2012,6732
144924,11,2012,0
144926,11,2012,6732
144930,11,2012,5236
144932,11,2012,0
144934,11,2012,2244
144936,11,2012,6732
144938,11,2012,5984
144942,11,2012,5984
144944,11,2012,3740
144946,11,2012,5236
144950,11,2012,5984
144954,11,2012,8976
144956,11,2012,7480
144960,11,2012,0
144962,11,2012,5984
144964,11,2012,9724
144966,11,2012,5236
144968,11,2012,3740
144970,11,2012,4488
144972,11,2012,6732
144974,11,2012,2244
144976,11,2012,0
144978,11,2012,3740
144980,11,2012,6732
144982,11,2012,2992
144986,11,2012,1496
144988,11,2012,16456
144996,11,2012,5236
144998,11,2012,5236
145000,11,2012,2244
145002,11,2012,2992
145004,11,2012,4488
145006,11,2012,2992
145008,11,2012,2244
145010,11,2012,3740
145014,11,2012,0
145016,11,2012,2992
145018,11,2012,4488
145020,11,2012,0
145022,11,2012,0
145026,11,2012,14212
145028,11,2012,0
145030,11,2012,0
145032,11,2012,5236
145034,11,2012,3740
145038,11,2012,6732
145040,11,2012,4488
145044,11,2012,8228
145052,11,2012,0
145056,11,2012,1496
145058,11,2012,5984
145060,11,2012,5236
145068,11,2012,17952
145072,11,2012,3740
145074,11,2012,2244
145076,11,2012,6732
145080,11,2012,5236
145084,11,2012,8228
145088,11,2012,3740
145090,11,2012,748
145094,11,2012,5236
145096,11,2012,1496
145100,11,2012,2992
145102,11,2012,8228
145104,11,2012,6732
145106,11,2012,2244
145108,11,2012,3740
145110,11,2012,4488
145112,11,2012,2992
145114,11,2012,3740
145116,11,2012,5236
145118,11,2012,13464
145120,11,2012,3740
145122,11,2012,4488
145124,11,2012,748
145128,11,2012,4488
145136,11,2012,9724
145138,11,2012,0
145140,11,2012,2244
145142,11,2012,5984
145144,11,2012,2244
145146,11,2012,3740
145148,11,2012,9724
145152,11,2012,5236
145154,11,2012,2992
145156,11,2012,2244
145158,11,2012,3740
145160,11,2012,4488
145162,11,2012,4488
145164,11,2012,2244
145166,11,2012,2992
145168,11,2012,2244
145170,11,2012,7480
145172,11,2012,5984
145174,11,2012,2244
145176,11,2012,2992
145178,11,2012,2992
145180,11,2012,2992
145182,11,2012,14960
145184,11,2012,0
145186,11,2012,2244
145188,11,2012,3740
145190,11,2012,1496
145192,11,2012,5236
145194,11,2012,5236
145196,11,2012,2244
145198,11,2012,748
145200,11,2012,3740
145202,11,2012,14212
145204,11,2012,5984
145206,11,2012,2244
145208,11,2012,5236
145210,11,2012,2992
145216,11,2012,0
145218,11,2012,2992
145220,11,2012,3740
145222,11,2012,2992
145242,11,2012,5236
145372,11,2012,4488
145376,11,2012,2244
145378,11,2012,1496
145380,11,2012,2992
145382,11,2012,2992
145394,11,2012,2992
145396,11,2012,4488
145398,11,2012,2992
145400,11,2012,5236
145408,11,2012,3740
145410,11,2012,2992
145412,11,2012,3740
145414,11,2012,3740
145454,11,2012,2244
145456,11,2012,4488
145458,11,2012,4488
145460,11,2012,6732
145462,11,2012,5236
145464,11,2012,2244
145466,11,2012,4488
145468,11,2012,5984
145470,11,2012,3740
145472,11,2012,5236
145474,11,2012,7480
145476,11,2012,5236
145478,11,2012,3740
145480,11,2012,4488
145482,11,2012,9724
145484,11,2012,5236
145486,11,2012,4488
145488,11,2012,5236
145494,11,2012,5984
145496,11,2012,2992
145498,11,2012,3740
145500,11,2012,2992
145504,11,2012,2992
145506,11,2012,7480
145508,11,2012,4488
145510,11,2012,4488
145512,11,2012,4488
145514,11,2012,1496
145558,11,2012,5236
145560,11,2012,2992
145562,11,2012,4488
145564,11,2012,4488
145566,11,2012,2992
145568,11,2012,5236
145570,11,2012,6732
145572,11,2012,0
145574,11,2012,7480
145576,11,2012,5236
145578,11,2012,3740
145580,11,2012,6732
145582,11,2012,2244
145584,11,2012,2244
145590,11,2012,2992
145592,11,2012,5236
145594,11,2012,5236
145596,11,2012,748
145598,11,2012,2992
145600,11,2012,3740
145602,11,2012,0
145604,11,2012,3740
145608,11,2012,4488
145610,11,2012,3740
145612,11,2012,5984
145614,11,2012,1496
145616,11,2012,5236
145618,11,2012,5984
145620,11,2012,4488
145622,11,2012,2992
145624,11,2012,7480
145626,11,2012,3740
145628,11,2012,7480
145630,11,2012,7480
145632,11,2012,20944
145634,11,2012,4488
145636,11,2012,5984
145638,11,2012,4488
145640,11,2012,3740
145642,11,2012,5236
145644,11,2012,3740
145646,11,2012,4488
145648,11,2012,5236
145650,11,2012,2244
145652,11,2012,5236
145654,11,2012,2244
145656,11,2012,20196
145658,11,2012,5236
145662,11,2012,5984
145664,11,2012,3740
145666,11,2012,9724
145668,11,2012,5236
145670,11,2012,5236
145672,11,2012,7480
145674,11,2012,13464
145676,11,2012,4488
145678,11,2012,3740
145680,11,2012,2244
145682,11,2012,5236
145684,11,2012,3740
145686,11,2012,4488
145688,11,2012,3740
145690,11,2012,0
145692,11,2012,5984
145694,11,2012,5984
145696,11,2012,8976
145698,11,2012,13464
145700,11,2012,12716
145702,11,2012,2992
145704,11,2012,29172
145706,11,2012,5984
145850,11,2012,3740
145852,11,2012,2244
145854,11,2012,3740
145856,11,2012,2244
145858,11,2012,1496
145902,11,2012,2992
145908,11,2012,2992
145910,11,2012,2992
145912,11,2012,748
145914,11,2012,2992
145916,11,2012,2992
145930,11,2012,8228
145932,11,2012,11220
145934,11,2012,5984
145936,11,2012,5984
145940,11,2012,8228
145942,11,2012,1496
145962,11,2012,7480
145966,11,2012,5236
145974,11,2012,8976
145976,11,2012,9724
145984,11,2012,11220
145988,11,2012,5236
145992,11,2012,2244
145996,11,2012,3740
146000,11,2012,3740
146004,11,2012,2992
146008,11,2012,4488
146010,11,2012,2244
146014,11,2012,4488
146018,11,2012,7480
146020,11,2012,4488
146022,11,2012,2992
146024,11,2012,2244
146026,11,2012,3740
146028,11,2012,748
146030,11,2012,2244
146032,11,2012,0
146034,11,2012,748
146036,11,2012,5984
146038,11,2012,2244
146042,11,2012,2992
146044,11,2012,2992
146048,11,2012,2992
146050,11,2012,0
146052,11,2012,0
146054,11,2012,748
146056,11,2012,0
146058,11,2012,0
146060,11,2012,1496
146064,11,2012,2992
146068,11,2012,748
146072,11,2012,3740
146076,11,2012,3740
146080,11,2012,748
146084,11,2012,2992
146088,11,2012,2244
146090,11,2012,2992
146094,11,2012,3740
146098,11,2012,4488
146102,11,2012,3740
146104,11,2012,5984
146108,11,2012,3740
146112,11,2012,4488
146218,11,2012,2992
146220,11,2012,2992
146222,11,2012,2244
146224,11,2012,0
146226,11,2012,1496
146228,11,2012,1496
146230,11,2012,1496
146232,11,2012,748
146234,11,2012,2244
146236,11,2012,2244
146240,11,2012,4488
146242,11,2012,2244
146244,11,2012,2992
146246,11,2012,2992
146248,11,2012,2992
146250,11,2012,2992
146254,11,2012,2244
146256,11,2012,748
146258,11,2012,748
146260,11,2012,1496
146262,11,2012,1496
146264,11,2012,2992
146266,11,2012,1496
146268,11,2012,2244
146272,11,2012,2992
146274,11,2012,5236
146276,11,2012,2244
146278,11,2012,2244
146280,11,2012,2992
146282,11,2012,2244
146284,11,2012,3740
146286,11,2012,1496
146290,11,2012,2992
146292,11,2012,1496
146294,11,2012,1496
146296,11,2012,1496
146298,11,2012,1496
146300,11,2012,1496
146308,11,2012,3740
146310,11,2012,3740
146312,11,2012,2244
146314,11,2012,2244
146316,11,2012,3740
146318,11,2012,2244
146374,11,2012,3740
146376,11,2012,3740
146378,11,2012,3740
146380,11,2012,3740
146382,11,2012,3740
146384,11,2012,2992
146386,11,2012,2244
146388,11,2012,2244
146390,11,2012,2244
146392,11,2012,748
146394,11,2012,5984
146396,11,2012,6732
146398,11,2012,2244
146400,11,2012,1496
146402,11,2012,748
146404,11,2012,1496
146406,11,2012,2992
146408,11,2012,1496
146410,11,2012,748
146412,11,2012,1496
146414,11,2012,2244
146416,11,2012,748
146418,11,2012,748
146420,11,2012,2244
146422,11,2012,2992
146424,11,2012,5236
146426,11,2012,2992
146428,11,2012,4488
146430,11,2012,1496
146432,11,2012,2244
146434,11,2012,1496
146436,11,2012,2244
146438,11,2012,2244
146440,11,2012,3740
146442,11,2012,2992
146444,11,2012,2244
146446,11,2012,2992
146448,11,2012,1496
146450,11,2012,1496
146452,11,2012,1496
146454,11,2012,3740
146456,11,2012,3740
146458,11,2012,2244
146460,11,2012,6732
146462,11,2012,748
146464,11,2012,1496
146466,11,2012,748
146468,11,2012,2992
146470,11,2012,748
146472,11,2012,1496
146474,11,2012,748
146476,11,2012,3740
146478,11,2012,748
146480,11,2012,2244
146482,11,2012,3740
146484,11,2012,2244
146486,11,2012,1496
146488,11,2012,1496
146490,11,2012,2992
146492,11,2012,1496
146494,11,2012,2244
146496,11,2012,2244
146498,11,2012,2244
146500,11,2012,2992
146502,11,2012,0
146504,11,2012,1496
146506,11,2012,4488
146508,11,2012,1496
146510,11,2012,1496
146512,11,2012,2244
146514,11,2012,3740
146516,11,2012,2244
146518,11,2012,2244
146520,11,2012,3740
146522,11,2012,1496
146524,11,2012,1496
146526,11,2012,2992
146528,11,2012,748
146530,11,2012,2244
146532,11,2012,1496
146534,11,2012,2992
146536,11,2012,2244
146538,11,2012,2992
146540,11,2012,1496
146542,11,2012,1496
146544,11,2012,4488
146546,11,2012,0
146548,11,2012,2992
146550,11,2012,2244
146552,11,2012,2992
146554,11,2012,4488
146556,11,2012,3740
146558,11,2012,0
146560,11,2012,0
146562,11,2012,2244
146564,11,2012,748
146566,11,2012,2244
146568,11,2012,2244
146570,11,2012,1496
146572,11,2012,748
146574,11,2012,2244
146576,11,2012,2992
146578,11,2012,2992
146580,11,2012,3740
146582,11,2012,2244
146584,11,2012,2244
146586,11,2012,748
146588,11,2012,2992
146590,11,2012,3740
146592,11,2012,2244
146594,11,2012,1496
146596,11,2012,748
146598,11,2012,2244
146600,11,2012,2244
146602,11,2012,1496
146604,11,2012,1496
146606,11,2012,4488
146608,11,2012,3740
146610,11,2012,3740
146612,11,2012,8228
146614,11,2012,2244
146616,11,2012,2244
146618,11,2012,1496
146620,11,2012,1496
146622,11,2012,1496
146624,11,2012,2992
146626,11,2012,1496
146628,11,2012,2992
146630,11,2012,2244
146632,11,2012,1496
146634,11,2012,3740
146636,11,2012,1496
146638,11,2012,4488
146640,11,2012,2244
146642,11,2012,2244
146644,11,2012,748
146646,11,2012,1496
146648,11,2012,5984
146650,11,2012,2992
146652,11,2012,2244
146654,11,2012,2244
146656,11,2012,748
146658,11,2012,2992
146660,11,2012,2992
146662,11,2012,1496
146664,11,2012,1496
146666,11,2012,2992
146668,11,2012,3740
146670,11,2012,2992
146672,11,2012,2992
146674,11,2012,4488
146676,11,2012,3740
146678,11,2012,748
146680,11,2012,2244
146682,11,2012,0
146684,11,2012,1496
146686,11,2012,7480
146688,11,2012,3740
146690,11,2012,2244
146692,11,2012,2244
146694,11,2012,2992
146696,11,2012,3740
146698,11,2012,1496
146700,11,2012,2244
146702,11,2012,4488
146704,11,2012,4488
146706,11,2012,2992
146708,11,2012,3740
146710,11,2012,748
146712,11,2012,2244
146714,11,2012,2992
146716,11,2012,748
146718,11,2012,2992
146720,11,2012,3740
146722,11,2012,6732
146724,11,2012,2992
146726,11,2012,2244
146728,11,2012,2992
146730,11,2012,2244
146732,11,2012,3740
146734,11,2012,3740
146736,11,2012,2992
146738,11,2012,2992
146740,11,2012,5984
146742,11,2012,0
146744,11,2012,748
146746,11,2012,2244
146748,11,2012,3740
146750,11,2012,2244
146752,11,2012,4488
146754,11,2012,4488
146756,11,2012,2244
146758,11,2012,1496
146760,11,2012,2244
146762,11,2012,2244
146764,11,2012,748
146766,11,2012,748
146768,11,2012,748
146770,11,2012,2244
146772,11,2012,2244
146774,11,2012,5984
146776,11,2012,2244
146778,11,2012,4488
146780,11,2012,3740
146782,11,2012,1496
146852,11,2012,1496
146854,11,2012,2244
146856,11,2012,3740
146858,11,2012,2244
146870,11,2012,4488
146890,11,2012,8228
146892,11,2012,26180
146894,11,2012,8228
146896,11,2012,8228
146902,11,2012,0
146904,11,2012,13464
146906,11,2012,4488
146908,11,2012,3740
146910,11,2012,19448
146912,11,2012,0
146914,11,2012,4488
146916,11,2012,0
146918,11,2012,4488
146920,11,2012,2244
146922,11,2012,748
146924,11,2012,0
146926,11,2012,5236
146928,11,2012,62832
146930,11,2012,4488
146932,11,2012,2992
146934,11,2012,2244
146936,11,2012,0
146938,11,2012,4488
146940,11,2012,4488
146942,11,2012,4488
146944,11,2012,1496
146946,11,2012,2244
146948,11,2012,5236
146950,11,2012,3740
146952,11,2012,5984
146954,11,2012,5984
146956,11,2012,9724
146958,11,2012,6732
146960,11,2012,4488
146962,11,2012,5236
146966,11,2012,3740
146968,11,2012,2244
146970,11,2012,9724
146972,11,2012,2244
146974,11,2012,12716
146976,11,2012,2992
146978,11,2012,2992
146980,11,2012,13464
146982,11,2012,7480
146984,11,2012,2992
146986,11,2012,3740
146988,11,2012,5236
146990,11,2012,6732
146992,11,2012,6732
146994,11,2012,2244
146996,11,2012,7480
146998,11,2012,23188
147000,11,2012,0
147002,11,2012,3740
147004,11,2012,0
147006,11,2012,7480
147008,11,2012,2244
147010,11,2012,8976
147012,11,2012,0
147014,11,2012,1496
147016,11,2012,0
147018,11,2012,4488
147020,11,2012,0
147052,11,2012,4488
147072,11,2012,2244
147074,11,2012,2992
147076,11,2012,3740
147078,11,2012,2244
147080,11,2012,1496
147082,11,2012,2992
147084,11,2012,748
147086,11,2012,0
147088,11,2012,1496
147090,11,2012,2244
147092,11,2012,4488
147094,11,2012,4488
147096,11,2012,0
147098,11,2012,1496
147100,11,2012,3740
147102,11,2012,1496
147104,11,2012,1496
147106,11,2012,2992
147108,11,2012,1496
147110,11,2012,748
147138,11,2012,2992
147140,11,2012,2244
147142,11,2012,2244
147144,11,2012,1496
147146,11,2012,1496
147148,11,2012,2244
147150,11,2012,1496
147152,11,2012,748
147154,11,2012,2244
147156,11,2012,2244
147158,11,2012,4488
147160,11,2012,748
147202,11,2012,5236
147378,11,2012,748
147380,11,2012,8228
147426,11,2012,8976
147456,11,2012,4488
147470,11,2012,3740
147472,11,2012,0
147474,11,2012,0
147484,11,2012,4488
147624,11,2012,0
147626,11,2012,0
147628,11,2012,2992
147630,11,2012,5984
147632,11,2012,0
147634,11,2012,4488
147636,11,2012,5236
147638,11,2012,1496
147640,11,2012,2992
147642,11,2012,6732
147644,11,2012,3740
147646,11,2012,11220
147648,11,2012,0
147650,11,2012,2992
147652,11,2012,8228
147654,11,2012,4488
147656,11,2012,3740
147658,11,2012,2244
147660,11,2012,6732
147662,11,2012,3740
147664,11,2012,0
147666,11,2012,8976
147670,11,2012,0
147672,11,2012,0
147674,11,2012,0
147676,11,2012,3740
147678,11,2012,2992
147680,11,2012,3740
147682,11,2012,7480
147684,11,2012,1496
147686,11,2012,4488
147688,11,2012,5236
147690,11,2012,4488
147692,11,2012,5984
147694,11,2012,2992
147696,11,2012,5236
147698,11,2012,2244
147700,11,2012,4488
147702,11,2012,2244
147704,11,2012,2244
147706,11,2012,5236
147710,11,2012,3740
147714,11,2012,6732
147718,11,2012,2992
147720,11,2012,2992
147722,11,2012,0
147724,11,2012,5984
147726,11,2012,0
147728,11,2012,1496
147730,11,2012,3740
147734,11,2012,5984
147736,11,2012,2244
147738,11,2012,3740
147740,11,2012,2992
147742,11,2012,2992
147744,11,2012,5236
147746,11,2012,5984
147748,11,2012,3740
147750,11,2012,6732
147752,11,2012,5236
147754,11,2012,12716
147758,11,2012,6732
147760,11,2012,1496
147762,11,2012,0
147764,11,2012,0
147766,11,2012,2244
147768,11,2012,1496
147770,11,2012,5984
147772,11,2012,1496
147774,11,2012,3740
147776,11,2012,3740
147778,11,2012,2992
147780,11,2012,6732
147782,11,2012,4488
147784,11,2012,5236
147786,11,2012,748
147788,11,2012,2244
147790,11,2012,748
147792,11,2012,3740
147794,11,2012,2992
147796,11,2012,14960
147798,11,2012,6732
147800,11,2012,3740
147802,11,2012,0
147804,11,2012,3740
147806,11,2012,748
147808,11,2012,8228
147812,11,2012,5984
147816,11,2012,2244
147822,11,2012,0
147824,11,2012,0
147828,11,2012,3740
147832,11,2012,0
147836,11,2012,0
147838,11,2012,3740
147840,11,2012,3740
147842,11,2012,0
147844,11,2012,2992
147846,11,2012,2992
147848,11,2012,2992
147850,11,2012,5236
147852,11,2012,2244
147854,11,2012,1496
147856,11,2012,9724
147858,11,2012,2992
147860,11,2012,5984
147862,11,2012,2992
147864,11,2012,2992
147866,11,2012,2244
147868,11,2012,2244
147870,11,2012,3740
147874,11,2012,2244
147878,11,2012,2244
147882,11,2012,2244
147884,11,2012,2244
147886,11,2012,2244
147888,11,2012,1496
147890,11,2012,0
147892,11,2012,3740
147894,11,2012,0
147922,11,2012,29172
147924,11,2012,2244
147934,11,2012,3740
147936,11,2012,1496
147938,11,2012,0
147940,11,2012,2992
147948,11,2012,18700
147994,11,2012,2992
148020,11,2012,0
148022,11,2012,17204
148028,11,2012,0
148030,11,2012,3740
148032,11,2012,28424
148034,11,2012,8228
148036,11,2012,5236
148038,11,2012,4488
148042,11,2012,0
148046,11,2012,5236
148048,11,2012,0
148052,11,2012,5236
148058,11,2012,4488
148060,11,2012,4488
148062,11,2012,3740
148064,11,2012,0
148066,11,2012,0
148080,11,2012,2992
148082,11,2012,1496
148084,11,2012,748
148086,11,2012,8228
148088,11,2012,2992
148114,11,2012,41140
148124,11,2012,748
148126,11,2012,2992
148128,11,2012,31416
148184,11,2012,4488
148188,11,2012,0
148192,11,2012,3740
148206,11,2012,0
148212,11,2012,8976
148218,11,2012,5984
148222,11,2012,2244
148224,11,2012,7480
148226,11,2012,2244
148320,11,2012,3740
148322,11,2012,748
148326,11,2012,4488
148338,11,2012,2992
148342,11,2012,2992
148346,11,2012,0
148356,11,2012,3740
148362,11,2012,5236
148364,11,2012,3740
148376,11,2012,5236
148378,11,2012,5236
148380,11,2012,0
148390,11,2012,4488
148394,11,2012,3740
148398,11,2012,5236
148400,11,2012,4488
148402,11,2012,5236
148404,11,2012,2244
148406,11,2012,1496
148408,11,2012,3740
148414,11,2012,4488
148416,11,2012,5984
148420,11,2012,2992
148426,11,2012,2992
148428,11,2012,2992
148430,11,2012,2244
148436,11,2012,2244
148450,11,2012,0
148822,11,2012,7480
148910,11,2012,17952
149144,11,2012,0
149152,11,2012,0
149154,11,2012,6732
149156,11,2012,0
149158,11,2012,0
149160,11,2012,5236
149162,11,2012,4488
149170,11,2012,19448
149172,11,2012,17952
149174,11,2012,23188
149176,11,2012,5236
149192,11,2012,16456
149194,11,2012,9724
149196,11,2012,5984
149198,11,2012,28424
149294,11,2012,7480
149352,11,2012,0
149360,11,2012,7480
149362,11,2012,6732
149366,11,2012,4488
149368,11,2012,5984
149370,11,2012,2244
149372,11,2012,33660
149374,11,2012,18700
149376,11,2012,11968
149378,11,2012,0
149380,11,2012,3740
149382,11,2012,7480
149384,11,2012,0
149386,11,2012,3740
149388,11,2012,37400
149390,11,2012,0
149392,11,2012,5236
149394,11,2012,0
149400,11,2012,11968
149402,11,2012,28424
149404,11,2012,3740
149406,11,2012,8228
149416,11,2012,8228
149418,11,2012,8228
149422,11,2012,19448
149424,11,2012,0
149426,11,2012,7480
149428,11,2012,0
149434,11,2012,9724
149438,11,2012,6732
149440,11,2012,8976
149444,11,2012,2992
149446,11,2012,4488
149480,11,2012,2992
149482,11,2012,3740
149484,11,2012,0
149486,11,2012,2244
149488,11,2012,3740
149490,11,2012,4488
149492,11,2012,8228
149514,11,2012,10472
149660,11,2012,51612
149662,11,2012,0
149666,11,2012,2992
149668,11,2012,2244
149670,11,2012,4488
149672,11,2012,4488
149674,11,2012,2244
149676,11,2012,2992
149678,11,2012,7480
149680,11,2012,2244
149682,11,2012,3740
149684,11,2012,2244
149686,11,2012,3740
149688,11,2012,25432
149692,11,2012,1496
149694,11,2012,1496
149782,11,2012,16456
149784,11,2012,2244
149786,11,2012,2992
149788,11,2012,5236
149802,11,2012,2244
149804,11,2012,748
149806,11,2012,2244
150006,11,2012,2244
150108,11,2012,3740
150182,11,2012,8976
150190,11,2012,8228
150192,11,2012,3740
150194,11,2012,14960
150196,11,2012,5236
150198,11,2012,5236
150200,11,2012,0
150202,11,2012,7480
150210,11,2012,1496
150212,11,2012,748
150214,11,2012,3740
150216,11,2012,3740
150254,11,2012,1496
150256,11,2012,0
150258,11,2012,0
150260,11,2012,1496
150262,11,2012,1496
150308,11,2012,748
150310,11,2012,0
150312,11,2012,5236
150314,11,2012,2244
150316,11,2012,5236
150318,11,2012,748
150320,11,2012,0
150380,11,2012,1496
150382,11,2012,2992
150384,11,2012,1496
150386,11,2012,2992
150394,11,2012,0
150400,11,2012,2992
150404,11,2012,1496
150406,11,2012,2992
150408,11,2012,2992
150410,11,2012,3740
150412,11,2012,2992
150418,11,2012,2992
150420,11,2012,2244
150422,11,2012,2244
150424,11,2012,3740
150426,11,2012,748
150428,11,2012,1496
150514,11,2012,8228
150516,11,2012,2992
150518,11,2012,5984
150520,11,2012,4488
150522,11,2012,2244
150524,11,2012,17952
150526,11,2012,4488
150528,11,2012,4488
150530,11,2012,3740
150532,11,2012,1496
150534,11,2012,4488
150536,11,2012,5984
150538,11,2012,5984
150540,11,2012,7480
150542,11,2012,2244
150544,11,2012,3740
150546,11,2012,1496
150548,11,2012,5236
150550,11,2012,11220
150552,11,2012,4488
150554,11,2012,5236
150556,11,2012,5984
150558,11,2012,5236
150560,11,2012,4488
150562,11,2012,7480
150564,11,2012,6732
150566,11,2012,0
150568,11,2012,3740
150570,11,2012,5236
150572,11,2012,3740
150574,11,2012,10472
150576,11,2012,2992
150578,11,2012,1496
150580,11,2012,5236
150582,11,2012,7480
150584,11,2012,4488
150586,11,2012,5984
150588,11,2012,5236
150590,11,2012,5236
150592,11,2012,4488
150594,11,2012,5984
150596,11,2012,6732
150598,11,2012,6732
150600,11,2012,6732
150602,11,2012,5236
150604,11,2012,5236
150606,11,2012,7480
150608,11,2012,7480
150610,11,2012,4488
150612,11,2012,6732
150614,11,2012,14960
150616,11,2012,8976
150618,11,2012,5236
150620,11,2012,3740
150622,11,2012,5984
150624,11,2012,5236
150626,11,2012,3740
150628,11,2012,5236
150630,11,2012,3740
150632,11,2012,2992
150634,11,2012,5236
150636,11,2012,5984
150638,11,2012,6732
150640,11,2012,2992
150642,11,2012,3740
150644,11,2012,4488
150646,11,2012,5236
150648,11,2012,4488
150650,11,2012,4488
150652,11,2012,3740
150654,11,2012,5236
150656,11,2012,5984
150658,11,2012,2244
150660,11,2012,4488
150662,11,2012,7480
150664,11,2012,3740
150666,11,2012,5236
150668,11,2012,2992
150670,11,2012,4488
150672,11,2012,7480
150674,11,2012,6732
150676,11,2012,2992
150678,11,2012,5236
150680,11,2012,5236
150682,11,2012,7480
150684,11,2012,3740
150686,11,2012,4488
150688,11,2012,4488
150690,11,2012,5236
150692,11,2012,4488
150694,11,2012,5236
150696,11,2012,5236
150698,11,2012,2992
150700,11,2012,3740
150702,11,2012,3740
150704,11,2012,4488
150706,11,2012,2992
150708,11,2012,0
150710,11,2012,5236
150712,11,2012,3740
150714,11,2012,4488
150716,11,2012,5984
150718,11,2012,4488
150720,11,2012,4488
150722,11,2012,5984
150724,11,2012,4488
150726,11,2012,3740
150728,11,2012,4488
150730,11,2012,6732
150732,11,2012,4488
150734,11,2012,5236
150736,11,2012,7480
150738,11,2012,4488
150740,11,2012,2992
150742,11,2012,6732
150744,11,2012,5984
150746,11,2012,5236
150748,11,2012,5984
150750,11,2012,6732
150752,11,2012,5236
150754,11,2012,5984
150756,11,2012,5984
150758,11,2012,4488
150760,11,2012,4488
150762,11,2012,6732
150764,11,2012,9724
150766,11,2012,6732
150768,11,2012,5236
150770,11,2012,6732
150772,11,2012,4488
150774,11,2012,4488
150776,11,2012,5984
150778,11,2012,5984
150780,11,2012,3740
150782,11,2012,6732
150784,11,2012,4488
150786,11,2012,5984
150788,11,2012,7480
150790,11,2012,5984
150792,11,2012,4488
150794,11,2012,6732
150796,11,2012,4488
150798,11,2012,5984
150800,11,2012,4488
150802,11,2012,5984
150890,11,2012,11220
150912,11,2012,2244
150918,11,2012,2992
150920,11,2012,1496
150922,11,2012,2244
150924,11,2012,6732
150926,11,2012,1496
150928,11,2012,3740
150930,11,2012,2244
150932,11,2012,2244
150934,11,2012,1496
150936,11,2012,2244
150938,11,2012,3740
150940,11,2012,1496
150942,11,2012,0
150944,11,2012,2992
150946,11,2012,0
150948,11,2012,2992
150950,11,2012,1496
150952,11,2012,2244
150954,11,2012,8228
150956,11,2012,1496
150958,11,2012,2244
150960,11,2012,1496
150962,11,2012,9724
