Location ID,10/12 Usage,11/12 Usage,12/12 Usage,1/13 Usage,2/13 Usage,3/13 Usage,4/13 Usage,5/13 Usage,6/13 Usage,7/13 Usage,8/13 Usage,9/13 Usage,Service Address
17992,8,8,8,10,11,7,7,9,13,13,9,9,2300 MARTINSHIRE DR
17994,16,34,16,5,5,7,5,7,14,4,6,6,2205 KATY LN
17996,1,7,3,2,3,2,2,2,4,3,3,4,2000 LIMERICK LN
17998,28,9,2,2,2,3,3,2,8,35,14,34,2012 LIMERICK LN
18000,7,9,8,6,8,3,5,5,6,20,20,20,2100 LIMERICK LN
18002,9,10,5,8,9,0,1,0,2,4,4,8,2104 LIMERICK LN
18004,4,4,4,4,4,4,5,4,5,4,5,5,2108 LIMERICK LN
18006,4,3,0,6,5,11,3,11,2,22,19,21,2112 LIMERICK LN
18008,1,1,1,0,1,1,0,1,1,1,2,2,2116 LIMERICK LN
18010,3,5,3,5,5,3,4,4,6,7,9,10,2120 LIMERICK LN
18012,3,4,3,4,6,5,4,4,7,7,8,6,2124 LIMERICK LN
18014,8,9,8,8,8,7,8,8,9,9,10,9,1915 KATY LN
18016,11,6,5,5,6,5,4,5,7,29,29,34,1913 KATY LN
18018,7,8,7,8,9,8,7,8,7,8,7,9,2201 MISTY GLN
18020,5,5,5,5,5,4,2,4,7,9,9,7,2115 MISTY GLN
18022,3,3,1,1,1,1,1,2,2,2,3,4,2113 MISTY GLN
18024,6,5,7,4,2,2,1,3,2,5,7,5,2109 MISTY GLN
18026,4,3,0,1,1,1,0,1,2,1,8,4,2105 MISTY GLN
18028,18,6,5,6,5,3,5,6,8,20,21,16,2101 MISTY GLN 
18030,21,15,5,5,3,2,2,3,1,3,24,32,2013 MISTY GLN
18032,2,2,2,2,3,1,2,2,1,0,8,0,2009 MISTY GLN
18034,4,6,4,4,5,3,4,4,1,0,6,11,2005 MISTY GLN
18036,21,6,10,2,3,4,8,20,20,16,19,19,2001 MISTY GLN
18038,8,11,8,11,10,7,7,8,11,12,15,12,1909 KATY LN
18040,3,2,2,1,2,2,2,1,3,2,5,12,1905 KATY LN
18042,4,4,3,2,3,2,2,2,3,3,5,2,1817 KATY LN
18044,6,13,4,3,2,2,1,1,1,1,2,14,1815 KATY LN
18046,6,10,5,4,5,6,5,4,4,6,5,7,1813 KATY LN
18048,7,3,4,4,4,5,3,4,4,7,8,6,1811 KATY LN 
18052,9,5,3,3,3,1,2,1,2,3,11,9,1807 KATY LN
18054,11,5,5,7,5,5,5,5,6,11,17,21,2413 WATERSIDE DR
18058,3,4,1,6,4,15,9,9,13,18,9,17,1803 EMERALD CT
18060,1,5,3,3,6,3,3,2,6,3,2,2,1805 EMERALD CT
18062,3,2,3,5,3,4,3,3,3,2,3,4,1807 EMERALD CT
18064,3,7,4,2,6,5,4,5,4,1,2,6,1809 EMERALD CT 
18066,7,9,5,12,6,8,6,8,8,12,9,13,1811 EMERALD CT
18068,7,8,7,7,8,6,7,8,5,10,8,10,1813 EMERALD CT 
18070,6,5,3,4,4,4,2,4,4,2,6,7,1815 EMERALD CT
18072,33,7,5,6,6,6,5,6,7,10,16,18,2108 MISTY GLN
18074,7,8,2,3,3,3,2,3,4,8,10,11,2104 MISTY GLN
18076,6,3,4,7,5,5,5,4,6,4,5,16,1812 CRYSTAL PT
18078,19,11,9,15,12,11,10,10,12,10,15,16,1810 CRYSTAL PT
18080,9,8,6,7,8,6,9,1,8,12,12,20,1808 CRYSTAL PT 
18082,0,74,7,8,7,6,6,4,7,0,0,83,1806 CRYSTAL PT
18084,4,4,4,4,4,3,3,4,3,5,4,7,1804 CRYSTAL PT
18086,1,9,0,2,3,2,3,4,3,4,3,6,1802 CRYSTAL PT
18088,4,2,2,3,2,2,3,2,2,3,2,2,1800 CRYSTAL PT 
18092,11,12,7,11,8,12,9,10,15,22,27,41,1801 CRYSTAL PT
18096,24,20,18,15,12,10,10,13,16,30,25,31,1803 CRYSTAL PT
18098,22,9,8,7,6,8,10,12,12,20,17,31,1805 CRYSTAL PT
18100,4,3,2,4,3,3,1,3,3,3,2,2,1807 CRYSTAL PT
18102,9,7,7,10,8,6,6,6,8,5,6,7,1809 CRYSTAL PT
18104,8,13,8,9,9,7,10,9,131,35,9,13,1811 CRYSTAL PT 
18106,13,11,4,2,4,3,4,4,4,14,21,16,1813 CRYSTAL PT
18108,14,10,5,6,7,8,7,9,7,6,6,9,1815 CRYSTAL PT
18110,16,8,5,6,5,5,5,4,6,10,12,20,2004 MISTY GLN 
18112,5,6,6,7,7,6,3,5,7,7,5,8,2000 MISTY GLN
18114,19,5,5,4,5,4,2,0,7,14,22,24,1812 VALLEY VISTA CT
18118,3,5,3,6,5,5,4,3,3,11,10,17,1808 VALLEY VISTA CT
18120,11,12,7,4,4,4,3,4,4,13,13,20,1804 VALLEY VISTA CT
18122,13,4,14,10,11,7,9,10,10,19,21,22,1802 VALLEY VISTA CT
18124,5,7,5,9,6,7,5,7,7,7,6,8,1800 VALLEY VISTA CT
18126,40,14,3,3,2,3,4,10,11,11,15,19,1801 VALLEY VISTA CT
18128,5,12,7,11,10,8,6,9,10,8,13,16,1803 VALLEY VISTA CT
18130,3,4,4,3,4,4,3,3,6,10,4,5,1805 VALLEY VISTA CT
18132,8,3,2,1,2,1,4,2,1,7,16,19,1807 VALLEY VISTA CT
18134,14,8,4,3,2,3,1,3,3,9,12,20,1809 VALLEY VISTA CT
18136,18,8,7,4,6,5,5,4,6,20,13,21,1811 VALLEY VISTA CT
18138,6,6,6,5,5,4,5,6,6,5,7,6,1815 VALLEY VISTA CT
18144,5,0,0,0,0,0,0,1,5,8,8,11,1803 BRANDEIS CT
18146,9,9,8,12,9,8,9,9,12,10,12,11,1805 BRANDEIS CT
18148,5,2,2,2,3,2,2,2,3,2,2,2,1807 BRANDEIS CT
18150,6,12,11,6,7,4,4,5,5,5,5,5,1809 BRANDEIS CT
18152,14,3,3,4,4,3,3,3,3,4,3,8,1810 BRANDEIS CT
18154,5,5,5,8,6,6,6,5,8,7,7,7,1808 BRANDEIS CT
18156,9,11,12,8,11,8,8,9,10,10,7,12,1806 BRANDEIS CT 
18158,8,9,9,10,11,10,9,8,10,7,8,11,1804 BRANDEIS CT 
18160,3,4,2,4,3,2,3,3,3,2,5,4,1802 BRANDEIS CT
18162,0,0,0,0,0,0,0,0,0,0,0,0,1800 BRANDEIS CT
18164,2,1,42,5,7,4,5,5,6,5,3,5,1714 BRANDEIS CT
18166,19,7,8,7,7,5,6,8,16,27,21,27,1814 KATY LN
18168,7,2,13,7,9,6,7,9,11,7,13,16,2512 WATERSIDE DR 
18170,35,74,6,7,8,5,9,5,7,13,18,17,2508 WATERSIDE DR
18172,2,2,15,8,7,7,5,11,75,6,8,16,2504 WATERSIDE DR
18174,14,15,11,8,15,14,17,16,13,11,9,9,2500 WATERSIDE DR
18176,2,5,5,5,0,3,4,6,7,6,8,8,2412 WATERSIDE DR 
18178,10,10,9,10,9,9,9,8,9,10,18,21,2404 WATERSIDE DR
18182,13,13,16,18,12,8,8,9,10,8,9,10,1901 KATY LN
18184,8,1,5,5,5,5,10,3,6,4,5,6,1912 KATY LN
18186,6,6,4,4,5,4,3,4,4,3,5,3,1900 KATY WOODS CT
18188,4,9,16,10,11,10,8,12,10,10,11,16,1801 KATY LN
18190,3,43,18,16,19,14,14,11,10,7,11,17,1803 KATY LN
18192,7,3,7,10,9,6,9,11,11,8,10,11,2516 WATERSIDE DR
18194,12,11,8,12,8,8,7,12,8,21,12,12,1701 S FAIRVIEW RD
18196,22,6,4,6,4,5,1,6,4,10,10,14,1703 S FAIRVIEW RD
18198,9,10,10,11,10,11,6,10,13,8,16,13,1705 S FAIRVIEW RD
18200,12,8,7,9,8,8,4,8,7,13,15,20,1709 S FAIRVIEW RD
18202,26,25,15,16,12,12,4,10,9,35,41,38,1711 S FAIRVIEW RD
18204,6,9,7,7,7,6,6,10,11,6,5,6,1809 S FAIRVIEW RD
18208,31,40,12,11,11,10,9,12,13,20,47,44,1901 S FAIRVIEW RD
18210,20,22,9,8,11,10,10,10,9,17,22,23,1905 S FAIRVIEW RD
18212,20,5,5,5,4,5,6,11,20,23,34,37,1907 S FAIRVIEW RD
18214,1,10,3,8,6,6,1,4,5,3,2,7,1909 S FAIRVIEW RD 
18216,3,4,2,7,3,3,2,3,3,2,3,4,1908 S FAIRVIEW RD
18218,6,8,4,4,3,3,4,4,3,11,13,16,1904 S FAIRVIEW RD
18220,19,9,9,10,9,9,9,18,45,42,35,53,1902 S FAIRVIEW RD
18222,7,6,6,6,6,6,6,5,6,9,11,16,1900 S FAIRVIEW RD
18224,4,2,4,4,5,4,2,4,3,4,10,13,1808 S FAIRVIEW RD
18226,4,1,5,5,4,4,3,6,3,3,4,8,1806 S FAIRVIEW RD
18228,8,9,6,12,9,6,5,5,5,8,8,15,1701 CHAPEL WOOD RD
18232,19,9,2,5,3,5,1,4,13,18,29,28,1801 CHAPEL WOOD RD
18234,4,7,6,4,6,6,4,7,6,7,12,2,1805 CHAPEL WOOD RD 
18238,31,31,10,11,14,13,9,14,12,27,29,31,1809 CHAPEL WOOD RD
18240,5,7,4,4,5,3,10,5,9,3,3,7,1901 CHAPEL WOOD RD 
18244,3,6,4,6,4,4,6,6,9,10,6,9,1905 CHAPEL WOOD RD
18248,22,18,9,9,7,10,2,8,16,32,18,28,1909 CHAPEL WOOD RD 
18250,32,10,7,6,7,5,7,7,7,23,18,25,2001 CHAPEL WOOD RD 
18252,15,8,6,7,7,8,1,8,6,9,14,18,2013 CHAPEL WOOD RD
18254,18,21,8,10,9,10,5,9,4,5,9,15,2012 CHAPEL WOOD RD
18256,19,11,6,8,6,7,1,5,5,11,18,17,2010 CHAPEL WOOD RD
18258,7,11,6,10,7,7,6,8,7,9,6,7,2008 CHAPEL WOOD RD
18260,11,13,11,10,11,11,6,11,9,9,11,13,2004 CHAPEL WOOD RD
18264,8,11,8,9,6,7,4,7,9,9,10,22,2708 CHAPEL WOOD TER
18268,32,13,6,7,6,6,4,8,7,16,29,38,2704 CHAPEL WOOD TER
18270,6,5,5,5,5,6,2,5,6,6,7,7,2700 CHAPEL WOOD TER
18274,28,4,6,8,7,6,2,4,3,13,25,25,2608 CHAPEL WOOD TER
18278,11,4,4,6,4,4,2,7,15,6,9,17,2601 CHAPEL WOOD TER
18280,23,12,5,8,5,11,0,7,7,11,23,31,2603 CHAPEL WOOD TER
18284,50,45,35,43,39,28,40,43,26,16,32,38,2609 CHAPEL WOOD TER
18286,4,4,5,5,5,5,3,6,5,11,8,21,2701 CHAPEL WOOD TER
18288,6,5,5,7,4,5,1,4,4,6,7,11,2703 CHAPEL WOOD TER
18290,2,4,2,9,2,3,2,4,2,3,3,2,2705 CHAPEL WOOD TER
18292,2,3,3,2,2,3,2,3,3,3,2,3,2709 CHAPEL WOOD TER
18296,10,9,5,6,5,5,5,5,5,31,19,26,2712 CHAPEL WOOD VIEW 
18300,7,7,4,5,4,4,7,1,5,6,6,10,2704 CHAPEL WOOD VIEW
18304,24,18,26,18,17,13,13,20,17,28,33,35,2701 CHAPEL WOOD VIEW
18306,4,4,2,4,3,4,1,3,5,3,4,3,2705 CHAPEL WOOD VIEW
18310,36,43,2,3,2,2,2,4,3,6,92,62,2709 CHAPEL WOOD VIEW
18312,34,11,6,5,7,9,3,5,6,18,45,55,1804 CHAPEL WOOD RD
18314,9,4,8,7,5,6,1,4,4,18,38,41,1800 CHAPEL WOOD RD
18316,8,23,8,8,6,6,4,7,6,23,31,27,1708 CHAPEL WOOD RD
18320,23,6,5,5,4,5,4,6,5,27,30,41,1704 CHAPEL WOOD RD
18322,4,7,10,11,11,8,12,11,11,11,9,10,1702 CHAPEL WOOD RD 
18326,13,5,4,5,4,4,3,5,3,6,11,3,1708 S FAIRVIEW RD
18328,5,7,5,7,6,6,4,7,5,8,6,7,1704 S FAIRVIEW RD
18332,8,7,6,10,8,9,5,6,11,4,7,10,1700 S FAIRVIEW RD
18338,3,5,3,4,4,5,2,4,4,6,8,14,1800 S FAIRVIEW RD
18340,4,7,6,10,6,6,5,7,6,10,7,14,1801 S FAIRVIEW RD
18342,6,7,8,7,9,7,9,10,11,9,9,10,2701 CIMARRON DR
18348,10,15,10,9,10,7,9,9,12,16,9,11,3316 LYNNWOOD DR
18350,2,1,1,2,2,3,2,5,5,4,5,3,3312 LYNNWOOD DR 
18352,2,2,3,3,5,3,2,4,4,7,3,5,3310 LYNNWOOD DR
18354,6,4,3,7,4,3,4,3,2,6,16,14,3306 LYNNWOOD DR 
18356,4,5,4,6,6,5,6,4,5,4,4,4,3304 LYNNWOOD DR
18358,8,6,4,6,6,5,6,6,7,5,6,10,3300 LYNNWOOD DR
18360,3,2,2,3,4,2,2,2,4,2,4,4,3208 LYNNWOOD DR 
18362,7,0,0,1,2,1,1,1,2,1,1,1,3204 LYNNWOOD DR
18364,5,0,0,0,0,0,36,7,8,7,7,9,3200 LYNNWOOD DR
18366,6,0,1,0,0,0,0,3,5,5,3,5,3110 LYNNWOOD DR
18368,2,2,2,2,3,2,2,2,3,3,3,4,3106 LYNNWOOD DR
18370,4,8,2,7,6,5,12,15,16,19,16,17,3104 LYNNWOOD DR
18372,6,3,3,3,2,2,2,2,0,1,1,7,3100 LYNNWOOD DR
18374,9,9,8,9,9,9,9,9,11,11,10,17,3101 CRAWFORD ST 
18376,10,7,6,7,7,6,5,7,7,11,12,17,3103 CRAWFORD ST 
18378,3,2,2,3,2,2,2,3,3,5,3,3,3107 CRAWFORD ST
18380,1,1,0,1,1,0,1,0,2,1,1,0,3111 CRAWFORD ST 
18382,8,7,7,11,10,10,10,10,12,11,13,15,3201 CRAWFORD ST
18384,3,11,5,6,4,5,4,5,6,7,7,7,3205 CRAWFORD ST
18386,5,5,5,7,5,5,5,5,6,4,5,4,3209 CRAWFORD ST 
18388,7,5,4,4,5,3,4,5,4,12,1,9,3301 CRAWFORD ST
18390,4,6,4,5,5,4,5,5,7,4,3,11,3305 CRAWFORD ST
18392,8,8,7,8,9,8,7,8,11,9,9,9,3309 CRAWFORD ST 
18394,5,7,4,1,11,5,4,4,6,6,5,5,3311 CRAWFORD ST
18396,2,15,0,0,2,1,2,3,3,7,4,17,3310 CRAWFORD ST
18398,15,7,3,3,4,4,3,4,4,7,9,16,3308 CRAWFORD ST
18400,4,5,3,3,3,3,2,2,4,5,8,9,3304 CRAWFORD ST
18402,14,10,16,26,16,6,9,7,9,10,10,24,3300 CRAWFORD ST
18404,5,4,5,6,7,5,4,4,5,6,8,12,3208 CRAWFORD ST
18406,4,5,4,5,6,4,5,4,9,7,10,11,3204 CRAWFORD ST 
18408,4,4,5,4,5,4,3,4,4,4,5,4,3200 CRAWFORD ST 
18410,7,5,6,6,8,6,6,7,6,8,8,9,3110 CRAWFORD ST
18412,9,10,9,10,11,9,9,4,4,4,3,7,3104 CRAWFORD ST
18414,3,3,2,3,2,3,5,1,3,9,4,3,3100 CRAWFORD ST 
18416,0,1,4,6,6,4,4,5,6,5,5,5,710 RED OAK LN
18418,3,4,2,2,8,2,2,5,3,5,5,9,708 RED OAK LN
18420,6,3,0,0,0,0,0,0,0,0,0,0,3107 SKYLARK DR 
18422,9,5,5,6,7,5,6,5,6,5,4,7,3111 SKYLARK DR
18424,3,4,4,5,4,3,4,3,5,7,7,6,3201 SKYLARK DR 
18426,4,4,3,3,3,3,3,4,4,9,7,8,3205 SKYLARK DR
18428,7,8,9,11,12,10,9,9,10,10,7,12,3209 SKYLARK DR
18430,13,13,9,9,11,11,11,14,25,32,27,32,3310 SKYLARK DR 
18432,4,3,3,4,4,3,4,3,2,4,3,4,3304 SKYLARK DR 
18434,4,6,4,11,6,3,4,4,5,5,7,8,3208 SKYLARK DR
18436,1,2,2,3,3,3,2,7,6,8,3,7,3204 SKYLARK DR
18438,4,0,0,0,0,0,0,0,0,0,2,4,3200 SKYLARK DR
18440,3,4,2,3,3,2,2,2,3,4,6,8,3110 SKYLARK DR 
18442,2,3,2,3,5,4,4,2,2,3,0,0,3104 SKYLARK DR
18444,7,8,5,7,6,5,6,6,6,5,6,7,3100 SKYLARK DR
18446,9,10,7,8,9,6,16,7,8,7,6,9,3010 SKYLARK DR
18448,13,10,7,10,7,6,8,7,9,13,14,19,2912 SKYLARK DR
18450,19,7,8,0,0,0,0,4,19,31,35,35,2908 SKYLARK DR 
18452,7,7,9,15,10,7,7,8,8,2,3,10,2900 SKYLARK DR
18454,3,2,3,4,3,3,2,2,3,2,4,3,2712 VAIL DR
18456,18,10,5,6,2,4,2,4,6,10,8,22,323 GREEN MEADOWS CIR
18458,8,3,4,5,1,1,2,1,2,0,0,6,3009 CRAWFORD ST
18460,7,7,8,10,10,8,7,8,12,9,8,9,3005 CRAWFORD ST
18462,8,8,5,8,6,3,4,3,3,2,11,11,3001 CRAWFORD ST
18464,5,7,7,7,9,7,8,7,9,10,11,13,2909 CRAWFORD ST
18466,8,7,8,10,11,9,10,10,12,9,9,10,2908 CRAWFORD ST
18468,2,2,2,4,3,2,3,3,2,3,2,4,2912 CRAWFORD ST
18470,7,10,9,12,11,9,9,9,8,12,10,10,3000 CRAWFORD ST 
18472,2,3,3,3,3,2,3,4,5,4,4,3,3010 CRAWFORD ST 
18476,10,6,4,5,8,6,4,18,13,4,9,10,2909 SKYLARK DR
18478,21,9,7,10,9,8,3,14,11,13,10,16,2901 SKYLARK DR 
18480,4,5,5,6,6,5,5,7,6,6,9,9,2811 SKYLARK DR
18482,10,10,9,10,10,8,9,8,10,8,10,11,2805 SKYLARK DR 
18484,3,2,3,2,3,3,2,2,3,3,2,3,2801 SKYLARK DR 
18486,22,13,6,8,8,4,7,6,8,26,24,29,2717 CIMARRON DR
18488,6,7,4,8,8,9,4,5,7,7,7,7,2715 CIMARRON DR
18490,6,5,6,6,7,6,6,5,7,5,7,6,2713 CIMARRON DR
18492,2,4,6,2,3,3,3,3,4,4,4,4,2711 CIMARRON DR
18494,9,3,3,3,4,2,2,3,5,16,14,14,707 WILDWOOD DR
18496,3,2,5,4,8,4,4,3,4,5,7,12,705 WILDWOOD DR
18498,14,15,14,16,17,14,14,14,15,16,19,21,703 WILDWOOD DR
18500,4,3,4,4,4,3,3,4,6,7,3,11,701 WILDWOOD DR
18502,1,4,3,8,0,3,3,2,4,6,6,8,700 WILDWOOD DR 
18504,5,4,4,5,6,4,3,3,4,4,6,3,702 WILDWOOD DR
18506,4,1,2,2,2,1,2,1,3,2,2,4,704 WILDWOOD DR 
18508,5,8,6,7,8,6,7,6,8,9,5,9,706 WILDWOOD DR
18510,6,2,1,3,3,2,1,2,2,6,4,5,708 WILDWOOD DR
18512,4,4,5,7,8,6,5,4,5,4,5,7,710 WILDWOOD DR
18514,6,2,0,0,1,0,3,0,1,5,4,10,712 WILDWOOD DR
18516,3,2,3,3,3,3,2,3,3,3,4,4,714 WILDWOOD DR
18518,7,6,5,8,8,5,6,7,9,8,4,8,716 COLUMBINE CT
18520,4,3,4,6,4,3,3,4,6,4,5,5,718 COLUMBINE CT
18524,2,4,4,4,4,3,3,3,1,3,3,6,722 COLUMBINE CT
18526,7,7,5,9,8,7,7,7,8,7,7,9,721 COLUMBINE CT
18528,8,4,3,5,4,3,2,3,5,7,7,14,717 COLUMBINE CT 
18530,8,13,4,5,6,5,6,7,5,7,20,9,715 COLUMBINE CT 
18532,3,4,3,3,3,3,2,3,3,5,4,5,713 COLUMBINE CT
18534,6,10,5,9,9,6,6,7,6,6,6,7,2709 CIMARRON DR
18536,11,10,9,11,10,9,9,11,11,10,14,13,704 SILVERTON CT
18538,38,11,6,7,7,6,7,7,19,27,28,41,708 SILVERTON CT
18540,6,8,5,7,5,4,6,5,7,6,7,6,710 SILVERTON CT 
18542,4,4,4,5,4,3,3,2,4,4,3,4,709 SILVERTON CT
18544,45,27,13,5,4,4,4,4,7,23,24,41,705 SILVERTON CT
18546,10,13,9,12,13,11,8,11,12,11,11,14,701 SILVERTON CT 
18548,18,10,4,6,6,1,2,4,9,22,21,38,700 CENTENNIAL CT
18550,26,17,7,9,10,8,8,8,11,21,30,35,704 CENTENNIAL CT
18552,5,4,5,5,5,4,4,4,5,4,5,5,708 CENTENNIAL CT 
18554,7,8,8,10,10,8,8,9,11,10,9,10,709 CENTENNIAL CT 
18556,18,19,3,4,6,3,4,5,21,19,23,25,705 CENTENNIAL CT
18558,1,0,1,1,0,1,1,1,0,1,0,0,2513 CIMARRON DR 
18560,7,6,6,10,7,6,6,7,9,10,16,20,2509 CIMARRON DR
18562,1,2,1,2,2,2,1,1,2,2,2,1,2505 CIMARRON DR 
18566,14,13,17,16,12,10,13,10,14,15,19,15,704 GUNNISON CT 
18568,5,5,4,4,5,3,3,4,4,3,3,2,708 GUNNISON CT
18570,2,5,5,8,6,6,6,5,6,6,9,8,705 GUNNISON CT
18572,1,1,1,1,1,1,1,0,2,0,0,1,2415 CIMARRON DR
18574,2,3,4,2,4,2,2,3,2,3,4,5,2413 CIMARRON DR
18576,14,11,5,6,5,5,5,9,12,12,13,14,2409 CIMARRON DR 
18578,8,11,9,10,11,8,8,10,11,11,9,9,2405 CIMARRON DR
18580,11,4,6,8,5,3,3,3,8,14,17,12,2401 CIMARRON DR
18582,19,11,6,9,8,8,8,5,7,19,15,24,2400 CIMARRON DR 
18584,10,10,6,9,8,8,8,14,9,13,19,17,2404 CIMARRON DR
18586,9,5,3,6,5,4,4,4,7,5,8,10,2408 CIMARRON DR 
18588,5,6,6,8,6,5,5,7,7,7,8,11,2412 CIMARRON DR
18590,18,18,154,29,15,29,0,0,0,3,10,16,2416 CIMARRON DR
18592,22,13,13,7,5,8,5,11,13,13,15,21,2420 CIMARRON DR
18596,12,2,0,0,0,0,0,5,8,9,2,7,2500 CIMARRON DR 
18598,11,12,12,16,25,34,39,42,51,36,7,8,2504 CIMARRON DR 
18602,13,6,4,5,5,3,4,4,9,13,13,19,2508 CIMARRON DR
18604,4,3,2,4,3,3,2,4,5,6,7,15,2512 CIMARRON DR
18606,8,6,4,8,6,5,5,5,8,10,11,13,2600 CIMARRON DR
18608,19,7,8,9,10,8,8,7,8,17,23,23,2604 CIMARRON DR
18610,4,5,4,7,5,4,9,1,6,6,6,10,2700 CIMARRON DR
18612,0,4,5,5,4,2,4,3,7,11,11,8,2704 CIMARRON DR 
18614,6,4,4,4,3,4,4,4,5,5,5,14,2708 CIMARRON DR 
18616,1,3,1,4,3,3,2,3,2,3,2,2,2712 CIMARRON DR
18618,8,20,13,17,14,13,10,11,12,12,10,13,2709 GOLDCREST CT
18620,9,11,10,10,15,7,8,6,6,2,0,0,2701 GOLDCREST CT
18622,5,6,2,4,4,3,3,2,5,3,4,4,2700 GOLDCREST CT
18624,5,4,5,4,4,4,3,4,4,4,4,6,2704 GOLDCREST CT
18626,6,6,6,7,5,5,5,5,5,6,9,19,2708 GOLDCREST CT
18628,4,8,10,14,12,11,22,8,11,10,10,14,2716 CIMARRON DR
18630,43,30,6,13,9,5,6,7,10,24,23,49,2718 CIMARRON DR
18632,3,4,3,5,5,3,5,4,4,4,4,5,2713 VAIL DR
18634,13,11,7,8,7,7,6,6,11,14,14,22,2709 VAIL DR
18636,3,3,5,4,3,3,2,3,4,5,7,11,2705 VAIL DR 
18638,6,5,4,7,5,4,5,4,5,7,8,13,2701 VAIL DR
18640,14,29,8,10,9,8,8,7,10,10,31,40,2615 VAIL DR
18642,24,8,7,6,8,7,5,6,8,13,8,9,2613 VAIL DR
18644,13,15,9,12,10,6,5,4,8,9,6,7,2609 VAIL DR
18646,8,7,4,3,5,3,4,4,5,5,6,9,2612 VAIL DR
18648,6,7,9,10,9,7,9,9,11,14,7,12,2608 VAIL DR
18652,12,7,5,4,5,3,3,3,6,16,24,7,2604 VAIL DR
18654,4,6,5,6,4,4,5,4,5,6,4,6,2700 VAIL DR 
18656,6,2,0,1,2,1,0,2,1,2,7,6,2704 VAIL DR
18658,8,4,1,1,3,2,1,2,4,24,24,27,2708 VAIL DR
18660,7,8,9,9,9,9,10,8,9,7,11,8,2716 VAIL DR 
18662,6,4,6,7,5,5,6,5,6,6,6,7,2720 VAIL DR 
18664,3,4,4,2,0,1,4,4,4,5,6,8,2800 SKYLARK DR
18666,6,7,5,8,7,5,4,1,0,0,1,0,2804 SKYLARK DR
18668,4,4,5,5,7,4,6,4,7,7,5,15,2808 SKYLARK DR
18670,9,8,7,8,8,7,6,5,6,12,15,12,509 CUMBERLAND RD
18672,8,8,7,9,8,8,6,8,9,5,10,12,908 SYCAMORE LN 
18674,4,3,4,5,6,4,4,7,6,5,6,9,904 SYCAMORE LN
18676,5,4,2,4,4,3,2,3,7,5,4,7,900 SYCAMORE LN 
18678,1,2,5,4,3,1,7,0,0,0,0,0,812 SYCAMORE LN
18680,5,12,9,11,11,3,7,4,7,6,7,12,808 SYCAMORE LN
18682,7,8,8,9,9,8,7,9,16,7,8,12,804 SYCAMORE LN 
18684,10,13,14,19,14,10,11,10,12,10,11,12,800 SYCAMORE LN
18686,14,12,17,4,4,4,4,21,0,19,15,35,3201 LYNNWOOD DR 
18688,14,8,4,3,1,3,4,3,3,10,10,11,3205 LYNNWOOD DR
18690,7,7,8,7,6,5,5,6,7,8,6,7,3209 LYNNWOOD DR
18692,7,9,7,11,9,8,10,8,11,9,9,11,801 CYPRESS LN
18694,9,10,7,17,5,9,9,9,12,8,8,10,805 CYPRESS LN 
18696,0,1,0,0,0,0,0,0,0,0,0,0,809 CYPRESS LN
18698,8,1,1,3,3,3,3,3,3,5,4,7,811 CYPRESS LN
18700,4,6,5,5,7,6,5,6,7,5,7,6,815 CYPRESS LN 
18702,8,9,7,5,12,6,7,4,13,9,9,11,817 CYPRESS LN
18704,5,5,6,6,5,4,6,17,16,8,7,10,819 CYPRESS LN
18706,9,13,6,13,9,7,7,7,13,6,6,6,818 CYPRESS LN
18708,4,4,2,5,6,3,4,3,8,5,5,5,816 CYPRESS LN 
18710,5,6,6,8,7,6,5,8,7,5,6,7,812 CYPRESS LN
18712,6,6,5,7,8,4,8,6,8,6,7,5,808 CYPRESS LN
18714,5,10,1,4,5,4,3,4,5,4,4,5,804 CYPRESS LN
18716,3,3,3,2,3,2,2,3,3,3,3,3,800 CYPRESS LN
18718,3,4,2,3,4,3,3,2,6,10,8,14,714 CYPRESS LN
18720,8,12,9,10,15,10,10,13,14,9,12,13,3303 LYNNWOOD DR
18722,3,3,3,4,4,2,3,3,3,3,3,3,3307 LYNNWOOD DR
18724,16,17,16,19,15,13,14,14,16,13,14,15,3311 LYNNWOOD DR
18726,1,1,1,2,2,1,2,3,2,2,3,1,3313 LYNNWOOD DR
18728,1,1,1,1,1,1,1,1,2,1,2,3,709 W GREEN MEADOWS RD
18730,4,5,4,5,4,6,2,3,5,5,5,5,713 W GREEN MEADOWS RD 
18732,7,5,6,6,7,2,8,2,8,9,4,7,715 W GREEN MEADOWS RD
18734,4,5,6,6,4,1,1,1,2,1,0,4,719 W GREEN MEADOWS RD
18736,8,7,4,4,4,3,4,5,11,7,11,10,806 OAK LAWN DR
18738,5,8,10,10,13,8,7,6,4,3,4,3,810 OAK LAWN DR 
18740,7,10,8,9,8,6,8,8,7,10,9,8,812 OAK LAWN DR 
18742,7,6,6,6,7,5,5,6,6,5,6,6,814 OAK LAWN DR
18744,4,4,5,7,8,7,7,12,7,3,0,3,816 OAK LAWN DR
18746,6,7,7,9,8,6,7,6,7,7,6,8,818 OAK LAWN DR 
18748,2,2,2,3,2,2,1,3,2,2,2,2,820 OAK LAWN DR
18750,11,5,4,11,3,4,4,12,4,3,4,4,824 OAK LAWN DR
18752,2,2,5,2,3,2,2,4,3,4,4,6,828 OAK LAWN DR 
18754,8,4,3,5,5,5,3,4,5,5,9,16,830 OAK LAWN DR
